,video_id,t1,t2,t3,t4,t5,t6,t7
3391,9gk_rl3y_SU,,0.04901803,0.32396406,,,0.022455309,0.60047454
3392,BM7dj68sXLk,,,0.12333025,,,,0.8714429
3393,xhybjeRciYg,,,,,,,0.99842274
3394,5_5zZnuB71w,,,,,,,0.99807936
3395,1sgeM6DsV40,,,,,,,0.998297
3396,FBWvXZP_frg,,,0.032822706,,,,0.9638512
3397,jmvacbha8e8,,,,,,,0.99674463
3398,YkOBNpnviWk,,,0.06580652,,,,0.92926
3399,UzrdyO2j2F0,,,0.76398593,,,,0.23139592
3400,8mzxiKmhfmY,,,0.37095714,,,,0.6241102
3401,LkOC0gbNF20,,,,,,0.017187705,0.98094875
3402,kfcv0s8Qztg,,0.10384296,0.76655203,,,,0.120379105
3403,8xmO7mFYX-A,,,0.1396782,,,,0.8576922
3404,kEMmKu4tYWI,,,,,,,0.98790926
3405,fqWlYJcaOmI,,,0.158585,,,0.1160002,0.7218135
3406,Tel3ytzWyYs,,,0.6622467,,,,0.33522394
3407,XtLpZLM4jg0,,,,,,,0.9974519
3408,fLRRStkhcuQ,,,,,,,0.99901855
3409,r8b7qMeUHsg,0.014303294,0.014303308,0.30409735,0.014303673,0.01430367,0.01430571,0.62438303
3410,0M_K6f-7vWc,,,0.5485073,,,,0.4444085
3411,_bozaSWsDuE,,,,,,,0.9961827
3412,TTGaZC1zHVI,,,,,,0.3072278,0.6884075
3413,E63fdjyck2k,,,0.5604797,,,,0.4345874
3414,FV2tMP37ygs,,,,,,,0.99783695
3415,qW-iruJbmOA,,,0.65050507,,,,0.34660852
3416,JSccrZyw4Vo,,,,,,,0.973157
3417,buSchZss_Y0,,,0.14995864,,,,0.83867955
3418,dP5Au3tH448,,,,,,,0.9963922
3419,KQ259xF2alo,,,,,,,0.99253184
3420,or8t_Zi7S38,,,0.52480257,,,,0.46451002
3421,oVf0uw3vJFA,,,0.1126732,,,,0.88024783
3422,OoY7zp8GkLI,,,,,,,0.99768853
3423,pwsPZi_JRrA,,,,,,,0.9989046
3424,ihEhAbVRC78,,,,,,,0.9984723
3425,k_vD2S49INE,,,,,,,0.9859161
3426,NyoM_i1jJZc,,0.025839616,,,,0.059892192,0.9128187
3427,33cOm8jDCFQ,,,0.35257968,,,,0.6424525
3428,gU9kqC8rEcM,,,,,,0.01280916,0.98568994
3429,4DlNrCZFNGo,,,,,,,0.99671197
3430,7q48xYdb8is,,,,,,,0.9981272
3431,jxSkySN3kks,,,0.73735946,,,,0.25783828
3432,0fB2cQFp008,,0.06881317,,,,,0.9300845
3433,wWvaqPY6JVA,,,,,,,0.9963468
3434,A4EKZRlpcIM,,,,,,,0.9917581
3435,swY03zRPcuo,,,0.4026218,,,,0.59219503
3436,9arevpoH-4g,,,,,,,0.9980079
3437,Ws9KAQS02Yo,,,,,,,0.99712944
3438,stsJe7pJaKU,,,,,,,0.9978753
3439,SkXXq2cOAso,0.04325341,,0.44161218,,,0.018922694,0.4926937
3440,JJLuABfjkH4,,,,,,,0.9906667
3441,gl62BSjp7Vo,,,,,,,0.99809134
3442,Lxet1zLBTM8,,,,,,,0.99739945
3443,NKY93vCiPIo,,,,,,,0.9990454
3444,3AbWtn1ixVk,,0.01664797,,,,,0.9815757
3445,DAxj9CjczXw,,,,,,,0.9970685
3446,9HDKRP4nzc0,,,,,,,0.9971845
3447,fNt-QXLp6YI,,,,,,,0.9977806
3448,ZNAxkJL5OKU,,,,,,0.06550384,0.9296191
3449,9HtGhNUtW-E,,,,,,,0.9976735
3450,AqkBD2FK7KE,,,,,,,0.99398863
3451,c4zAPmQZmYA,,,,,,,0.99841475
3452,dB_xQ2x5Ngo,,0.035143845,,,,0.2464772,0.71620315
3453,wUqZQTp_gpI,,,,,,,0.9956197
3454,gWoqwCGQIM0,,0.070672505,,,,0.03063418,0.896137
3455,Rd89JLYsoOI,,0.050281223,,,,0.45659453,0.49215752
3456,KXr6ZNwWPXE,,,,,,,0.99769145
3457,mx8ZDMb5MBg,,,0.8193102,,,,0.1748268
3458,R5_v0OdFD0A,,,,,,,0.99883074
3459,fwijCB6cH-0,,,,,,,0.99833983
3460,yLZrBuNBQWc,,,,,,0.054180857,0.94281185
3461,7TAPdmSuYBQ,,,,,,,0.9969664
3462,8f7mFHYjBG0,,,,,,,0.9970402
3463,8yKXTr7KB40,,,,,,,0.9980751
3464,ehv3zQAa9zM,,,,,,,0.9961842
3465,J8esUVOF-G4,,,,,,,0.9965499
3466,oSnoYEzZnUg,,,0.7373621,,,,0.2578357
3467,3yoAj-PRsZ0,,0.07496452,,,,,0.9226337
3468,4Etc7n5NCcI,,,0.18579157,,,,0.81077045
3469,ZYyndBYZBo4,,,0.2606297,,,,0.7358649
3470,6trOg2IK2Zg,,,,,,,0.99729884
3471,rEnRhzB-rcc,,,,,,0.2103754,0.77993476
3472,LgBS0Kv08UU,,,,,,,0.9969547
3473,me5_s4sCA2A,,,,,,0.014426918,0.98179936
3474,h84bR62zg3E,,,0.66068494,,,,0.3370697
3475,2xiCVNwhrDU,,,0.03712965,,,,0.96114635
3476,kpqBNn_BfKE,,,,,,,0.99943393
3477,UrzhzCA1NUw,,,,,,,0.9955748
3478,Jp8bBZHDULA,,,,,,,0.99604595
3479,0gfxIDmiud8,,,,,,,0.98658234
3480,Aji9F-QWNTA,,,,,,,0.98753554
3481,rsJlT53jU_4,,,,,,,0.99646735
3482,Xl16ZqMA1mU,,,0.8821919,,,,0.11355
3483,Wm4jH01Sluc,,0.046350285,,,,0.5575174,0.39542893
3484,6uS5F1MSzaQ,,,,,,,0.9984638
3485,q7jK-2WbXVY,,,0.20572452,,,0.1500866,0.6406354
3486,EO8mcXpx7tY,,,0.4625392,,,,0.5285161
3487,MrUhzYdcX6w,,,,,,,0.99749357
3488,wIdpm7cKtFc,,,,,,0.1399795,0.858006
3489,MgzwBW_LPdE,,,,,,,0.9975181
3490,FFuePFTf9LQ,,,0.097052775,,,,0.89619154
3491,um0Y5VptwqQ,,,,,,0.06712154,0.9260606
3492,7g2q___Kiag,,,0.8068821,,,,0.18800253
3493,9qf3OmxwmhM,,0.033637863,,,,,0.9648151
3494,b491eWiGw0k,,,0.73346245,,,,0.26111412
3495,KzdLNlCXQSo,,,0.055415034,,,,0.94299364
3496,tRyEYlvb66I,,0.15629227,,,,0.13864842,0.70225525
3497,5IJWckL5L84,,,,,,,0.9968309
3498,wiWXQEkO5ws,,,,,,,0.99459887
3499,ZLyDvABxGF0,,,0.026085114,,,,0.97264904
3500,0Ae0YwmgYTY,,,,,,,0.9958119
3501,ndphYju6PVM,,,,,,,0.9979462
3502,orPHNS-0CZI,,,,,,,0.9959101
3503,oix079jUkVU,,,0.5655501,,,,0.42607665
3504,s3QcOSyD38M,,0.02596606,,,,,0.97119576
3505,2BQ1rCqG19Y,,,,,,,0.9979107
3506,lV70CxFlx7w,,,,,,,0.9984278
3507,h-h5Mhlt6O0,,0.02671908,,,,0.53816885,0.43368837
3508,fKDuVDZqQ1c,,,,,,,0.9897763
3509,USXoINPEhoA,,,,,,,0.9977029
3510,EtKa0ORwaU0,,,0.061261456,,,,0.93420947
3511,b_xRPA0CjJg,,,0.059325945,,,,0.9374374
3512,1l0aosZHSDA,,,,,,0.27960852,0.719353
3513,A9ZvwOsLplU,,,0.012662123,,,,0.9849377
3514,ACNf0yl6p28,,,0.68908757,,,,0.30724424
3515,MxDT253Ypaw,,,0.73346025,,,,0.2611163
3516,NrOWLTqRLc8,,,0.69620764,,,,0.29974937
3517,J83sZrz9XTc,,,,,,,0.9978701
3518,GRSfvePdhPA,,,,,,,0.9973337
3519,swXI_sl5m3I,,,,,,,0.99777466
3520,eFLTXiT5Rso,,,,,,0.45559394,0.54214895
3521,pqQrL1K0Z5g,,,,,,,0.99704707
3522,a0qY7W-9nbE,,,0.2736509,,,,0.7211631
3523,-7q4lqhvlVQ,,,,,,,0.99797827
3524,MqudmZQVWyo,,,0.9250607,,,,0.067786634
3525,7h-R73VTXXQ,,,,,,,0.99621594
3526,77aeW3bsCzc,,,0.035752982,,,0.02349987,0.9387105
3527,LR708uA4zQ8,,,,,,,0.99835736
3528,i4Zt3JZejbg,,,,,,,0.997257
3529,Hew1t8XZbPs,,,0.035266124,,,,0.95434767
3530,cW1KJf7JKgI,,0.07918079,,,,,0.9197084
3531,8QF3qJ0U5K0,,,,,,,0.99721014
3532,lfHNGn9dDJg,,,0.010224545,,,,0.9835877
3533,NspuoxVOUD4,,,,,,,0.99131787
3534,klANjwTxF6s,,,0.4340029,,,,0.5601813
3535,zOMGY22XQs8,,,,,,,0.99589205
3536,Mi22vI0lPhY,,,0.41694865,,,,0.57694006
3537,O6aSIa1sk6g,,,,,,,0.9971745
3538,MhKiMPiZOdE,0.028577778,0.028673507,0.028590787,0.028574582,0.028574586,0.02875394,0.8282548
3539,96PJdbJysxQ,,,,,,,0.9974654
3540,ZzefeQ0v5wg,,,,,,,0.997741
3541,Lg8B4aTZf7o,,,0.18734835,,,,0.80750436
3542,O1fpWnXv2eg,,,0.8830459,,,,0.106586985
3543,PWNohJSS-Ms,0.061765924,,0.4922429,,,,0.44209173
3544,RvXmktAurSQ,,0.011854229,,,,0.6028011,0.38383448
3545,-_WbmSxZnB8,0.018795077,,0.6497154,,,0.14429554,0.1832942
3546,u_Rp0GS2duE,,,0.23880282,,,,0.7556505
3547,R3KjJyYexdE,,,,,,,0.95477897
3548,tXp-_3jvKsI,,,,,,0.016214203,0.98227656
3549,cVCRAKDt21E,,0.17863211,,,,0.33014828,0.4902379
3550,SaGAGrT9nP4,,,0.9859269,,,,
3551,hQZp6lp-3as,,,,,,0.48851871,0.5085734
3552,LzC_kkbFTHQ,,0.11735335,,,,,0.88085395
3553,oqoHe7xw8uE,,,0.31788212,,,,0.6754966
3554,pLjtItOE88s,,,0.017504362,,,,0.98084736
3555,oOaQVvNK4EU,,,,,,,0.9924636
3556,cBSp1j5tPyU,,,,,,,0.9949462
3557,61TAqY03xwk,,,,,,,0.998547
3558,nt9J_PynaOM,,,,,,,0.9985061
3559,GSWOs4_etoE,,,,,,,0.99709016
3560,DHiKz_lCYMU,,,,,,,0.9975946
3561,k1v7_zScivQ,,,,,,,0.99901855
3562,gN-MeB-S8Kw,,,,,,,0.99692047
3563,WmtKcXC8TQQ,,,0.8814624,,,,0.11436827
3564,iCvlOrK_mag,,,,,,,0.99835956
3565,4CJvasYJP6o,,,0.26801482,,,,0.7280102
3566,o-_WXXVye3Y,,,,,,,0.9975471
3567,VDiOv9148gc,,,,,,,0.99744624
3568,1jmcloqc4yg,,,,,,,0.99859905
3569,lhjT0K36cFU,,0.24083543,,,,0.63596445,0.11886639
3570,tC1LxFS5uA4,,,,,,,0.9955777
3571,c4guh00dOaQ,,,,,,,0.99592316
3572,F0zhwl8454Y,0.010335417,,,,,,0.9872134
3573,saoiKoNvnn8,,,,,,,0.99003977
3574,hCEBLSSU-2Y,,0.17859848,,,,0.33019283,0.49022695
3575,GlhXpHULwys,,,,,,,0.9979209
3576,7SKRn_VNwNA,,,,,,,0.9966206
3577,RoAPTdvgAJg,,,,,,,0.99909043
3578,g9McJA3XEF4,,,,,,0.106662735,0.8912696
3579,ySMGudnpdXQ,,,,,,,0.99828815
3580,ijgAj_FFaH0,,,,,,,0.997837
3581,9TWB32376QA,,,,,,,0.9975888
3582,7gA_PV9lzn0,,,0.8155948,,,,0.1810436
3583,wXmzpFoHkfA,,,,,,,0.99832916
3584,8TdFhVGvn2c,,,0.23014739,,,,0.7552576
3585,fJ_PNOXycwg,,,,,,,0.99713814
3586,0NX9RjQClvg,,,,,,,0.9968652
3587,VZSfPjSSC-c,,0.018972624,,,,0.48120427,0.49781072
3588,-DtSrdh5dHU,,,,,,,0.9948276
3589,zoF2a0BAIec,,,0.57950854,,,,0.41177434
3590,pyldH6sefTQ,,,,,,,0.997985
3591,LPY4u9Gx-xM,,,,,,,0.9923006
3592,nmnTAOU44SI,,,,,,,0.9981992
3593,K9CNsBCmrNg,,0.10271423,,,,0.55669093,0.3390399
3594,j52nXdQKFD0,,0.023820635,,,,,0.9746303
3595,b-Bux7YrzxY,,,,,,,0.99740726
3596,fL30bWrGrfE,,0.013539319,,,,,0.9850596
3597,5Nnu5Vdhwfs,,,,,,,0.99734217
3598,mL33rhqTbHg,0.05275932,,0.6681709,,,,0.2730471
3599,zZ8NuPIymlk,,,,,,,0.9973965
3600,c74d5kqSEvo,,,,,,,0.99790126
3601,nxf41fMX_Y4,,,,,,,0.99802667
3602,uwxxQ9FZXow,,,,,,,0.9982443
3603,Ca8F3_olFvA,,,,,,,0.9980577
3604,mpjREfvZiDs,,,,,,,0.99817973
3605,M5NVwuyk2uM,,,,,,,0.99772906
3606,-wOdL7HFNOs,,,,,,,0.99900264
3607,ZX5ajIAhKTk,,,,,,,0.99817324
3608,fbwEaql90Ac,,,,,,,0.9963926
3609,4f6ti8k_BhY,,,,,,0.063425295,0.93066263
3610,c927MPDH8ew,,,0.638181,,,,0.35917777
3611,lj7kFBz-jw4,,,,,,,0.99757445
3612,5yO_MqVLrJM,,,0.63436073,,,,0.36163548
3613,NbzpwG4n6Vs,,,,,,,0.99821776
3614,97AJ6IIMbAg,,,0.09976786,,,,0.8946429
3615,2lGqcpzQhyo,,,0.71766204,,,,0.2768266
3616,dIfLmM0YkXM,,0.069885075,,,,,0.9265218
3617,GIN-hALDxHs,,,0.29716194,,,0.11260423,0.5853008
3618,8imsZ-ADhMM,,,0.66488814,,,,0.33176288
3619,H3ZDtArXS6I,,,,,,,0.9950326
3620,bXxU6QOfMrU,,0.37407997,,,,0.19501781,0.4252952
3621,qrwBeXBxaWU,,,,,,,0.99830997
3622,x6hTpgmYqNg,,0.10218995,0.04718695,,,0.19877486,0.6492332
3623,fZLrEO9tQDc,,,0.24437468,,,0.7510055,
3624,X3DmlFkC2cI,,0.031905625,,,,0.013713122,0.9530383
3625,sDBks7DBSvw,,,0.09353103,,,,0.90166825
3626,2JlDVUcedbo,,0.08583494,,,,,0.9108522
3627,hE3XMbsneMk,,,,,,,0.99682003
3628,WBeFfWUdseI,,,,,,,0.99792635
3629,PTpoj4f25dk,,,,,,,0.9984161
3630,x1T-VTFiUwc,,,,,,,0.99245584
3631,e14rw4Ap70w,,,,,,0.08841321,0.90775883
3632,zFOnOLXrMBQ,,,,,,,0.99824435
3633,HRgtHE9_3KU,,,,,,0.32861885,0.6693777
3634,mo7kYKeT3Vg,0.016166907,,0.01128634,,,,0.9685696
3635,ADK6fdkWiBY,,,0.86032486,,,,0.13094787
3636,yRaIjn6q9Jo,,,,,,,0.99565953
3637,ygMHYJEtk2c,,,,,,,0.99719447
3638,HrV348Q_Org,,,0.077713326,,,,0.91900474
3639,D0mCG1BeZCo,,,,,,,0.9971476
3640,GMfvCpxWsmA,,0.20191568,0.49960884,,,0.08049834,0.2154698
3641,0n1x-wxESaM,,,,,,,0.99675906
3642,GTgGVsz3xyo,,,0.38561824,,,,0.59948045
3643,lf_72T3nSA4,,,0.05329535,,,,0.940791
3644,Btr8uOU0BkI,,,,,,,0.99683094
3645,PD5igzFB8iY,,,,,,,0.9980866
3646,7cONAGNdPpI,,,0.6635008,,,,0.3307787
3647,ZVoaNzRo0uo,,,0.07770464,,,,0.91901344
3648,1bhB1se99sc,,,0.23333848,,,,0.7623001
3649,0AZ5WyD2MK4,,,,,,,0.9909517
3650,48bK3mmjgRE,,,,,,,0.9885725
3651,KFD0Nm2dOHw,,0.034666423,,,,,0.9637509
3652,fa1Lr-W2aBU,,,0.5228775,,,,0.44461673
3653,onldzSzdqlM,,,,,,,0.99114686
3654,ZPY7dIz0GBI,,,0.05309772,,,,0.94472146
3655,aMQbRpxgFvs,,,,,,,0.9989925
3656,PssBv2rusgw,,,0.4265408,,,,0.56426966
3657,W2VulP7_4xo,,0.17490886,0.048882827,,,,0.77382326
3658,QrM25jqhXdA,,,0.022297084,,,,0.97661746
3659,6UR_H5XJkeM,,,,,,0.2633754,0.73503447
3660,UJ9Lbao6j-c,,,,,,,0.9946974
3661,PNp2IjVv3HI,,0.12417581,,,,0.08321116,0.79122484
3662,VQW48jzIcjk,,,,,,,0.99687433
3663,zIjngBAxTr4,,,,,,,0.9982249
3664,bYNiRzN6d1Y,,,0.49952486,,,,0.49658665
3665,M9qH_eZOhv8,,,0.39471617,,,0.04131817,0.5589019
3666,EEldRjkhZ8o,,,0.8155951,,,,0.18104336
3667,oZVLZDBLROs,,,,,0.053444836,,0.94218916
3668,0f_BTRPUr6k,,,,,,,0.9966726
3669,vatuVGnd_X4,,,0.6285427,,,,0.36641726
3670,36gL4dDHwBM,,,0.6435595,,,,0.35259274
3671,8W3bJGflOic,,0.060710084,,,,0.010904642,0.9256705
3672,ZwAFNfzvPus,,,0.10867859,,,,0.88638604
3673,sy8K2VmWkDo,,,,,,,0.9983196
3674,-YFKqKdD3_A,,0.045346085,,,,,0.95343053
3675,Cdbn_pmxFic,,0.013633914,,,,0.14166872,0.8433447
3676,NSWOvw5N4nU,,,0.07816412,,,,0.92001283
3677,uDAv4qOU_04,,0.2672452,,,,0.19230776,0.53892165
3678,o8nN2cYxtao,,,0.43745947,,,,0.5585847
3679,GkqI_2Fp9ok,,,,,,,0.99585176
3680,2XvDb37qIdg,,,,,,,0.9966217
3681,YginQUkrJ50,,,,,,,0.99674875
3682,ePNPpRdDbJY,,,0.67493486,,,,0.32109022
3683,jm3wDComxLQ,,,,,,,0.9956197
3684,5mgne8q5Dws,,,0.3015273,,,,0.6946852
3685,Js3WIRF595U,,,,,,,0.99449664
3686,ZtQs0Yuwixs,,,,,,0.7667829,0.22774677
3687,OvyzimtwCdU,,,,,,,0.9952036
3688,AwILQwPecUI,,,0.2992017,,,,0.69529754
3689,SlTvgY9PeCQ,,,,,,,0.99642336
3690,ZWKl-FeUApA,,,,,,,0.9925383
3691,gGrPigM0NeE,,,,,,0.31450903,0.6828321
3692,Gvvo6vUpJRc,,,,,,,0.9988975
3693,H9HH0vqb4q8,,0.010136493,,,,,0.98780733
3694,jFZ0MFYup-o,,,,,,,0.9985196
3695,ZvPxjhTOEgM,,,,,,,0.99733174
3696,DpW6xbUdE4g,,,,,,,0.99684083
3697,4mxXdCUXSSs,,,,,,,0.99759555
3698,s9lU1eAXVn4,,,0.5991359,,,0.087073945,0.30812213
3699,QnmpkMz69ZE,,,,,,,0.9969001
3700,W-VInHvlrZo,,,,,,,0.9989397
3701,gPi-PFzCoF4,,0.12692635,,,,0.44352642,0.42651927
3702,bATUW8G2ONE,,,,,,,0.9981846
3703,A7ikQqI_FR8,,,0.058193598,,,0.08129726,0.85874325
3704,MQ97Kymd6X0,,,0.070019804,,,,0.92501557
3705,njVQ7ewoCxk,,,0.029387629,,,0.79533094,0.17278215
3706,QkcJL_FARp8,,,,,,,0.9971359
3707,QPcagFrOnLE,,,,,,,0.9973085
3708,P5dxd-ocaE8,,,,,,,0.99808675
3709,ul3lgaU_lbY,,,,,,,0.99723893
3710,tTfaaqXYXxQ,,,,,,,0.9975466
3711,XoH8no1MQWA,,0.052735377,,,,0.017806275,0.92427045
3712,NuxUMQ5CrX0,,,0.8022615,,,,0.19104509
3713,Pt2HXm4Au10,,,,,,,0.9955965
3714,C-8Ux5ZQLLI,,,,,,,0.9974301
3715,dPaHNTnN0eE,,,,,,,0.99683094
3716,1JEXDBWehvI,,,,,,,0.99729073
3717,qtk1maA23k8,,,0.18734764,,,,0.8075051
3718,UBuVR8_Mybw,,,,,,,0.9988241
3719,elXk87IKgCo,,,,,,,0.9982883
3720,bfbyCTyHFo4,,,,,,,0.9983775
3721,phYuTPibRX0,,,0.03856085,,,,0.9531147
3722,QKyul7puruQ,,,,,,,0.99912834
3723,EcMBuRX-EdU,,,0.18758954,,,,0.8107357
3724,096tJciU694,,,0.7663192,,,,0.22791445
3725,5NNO5Kb-PZo,,,,,,,0.9965363
3726,nY15RGU2QJM,,,0.06830125,,,,0.92793226
3727,VDsjYTMyh94,,,,,,,0.9965659
3728,Ns8ydpZ5-4o,,,,,,,0.99834263
3729,dU1YfSZDClE,,,,,,0.21379222,0.7841203
3730,veP36cBNerI,,0.10651596,,,,0.38480732,0.50467604
3731,Vr3ya_uPmxg,,,,,,0.034930404,0.9626448
3732,qrzCLgDplTw,,,,,,,0.9983366
3733,45-CdB3yhbY,,,0.39922807,,,,0.59722507
3734,W82ErGmjUik,,,,,,,0.99646306
3735,FjsQkOt553Q,,,,,,,0.9980832
3736,C9Plog9I1JY,,,,,,,0.997193
3737,mrMhA5K4wFg,,,0.91944206,,,,0.07340574
3738,LRh_iVXulXk,,,,,,,0.9983647
3739,T8Pg0MKZCJ8,,,,,,0.31408268,0.6781408
3740,pOJ0TdkLge4,,,0.5137926,,,,0.48167634
3741,VL9rd4NLXCo,,,,,,,0.9975607
3742,XXySJoRe5zc,,0.1264246,,,,0.15080763,0.7178795
3743,Krdb8lceRoI,,,,,,0.050836723,0.9447195
3744,vZLZtH5hnKo,,,,,,,0.9905677
3745,s6_azdBnAlU,,,0.24437301,,,0.75100726,
3746,ChHhVeCSssA,,,0.98717886,,,,
3747,Wwp9eaVVW_8,,,,,,,0.9975397
3748,srj-NLj4Kt0,,,,,,,0.9980528
3749,Cs-lr686tcY,,,0.10572841,,,,0.88375276
3750,dRtqFjYYUY0,,,,,,,0.99653655
3751,3Cuaj8FKWfQ,,,,,,,0.99197036
3752,2No-AEasdz8,,,,,,,0.99704826
3753,uALVIcQXH4Q,,,,,,,0.9961675
3754,kbeEkwlTeqQ,,,,,,,0.9989837
3755,pIuSElb3Ous,,0.06400534,,,,,0.9332014
3756,4Q6kdHSWNZM,,,,,,,0.99766713
3757,7UsNikHb6FY,,,0.12061523,,,,0.8754345
3758,p4jP-gyIPVg,,0.42364845,0.55750567,,,,
3759,E357cGzOGLM,,,,,,,0.9984615
3760,qfy6Bbro8GI,,,0.06432156,,,,0.9333938
3761,noKpc8fo-R0,,,,,,,0.99604595
3762,nF4hg6g7SwE,,0.08061468,,,,0.14021945,0.77806795
3763,3AfpFkrS7Lw,,,,,,0.09344147,0.8963736
3764,AVpfhoi_uOM,,,,,,,0.9964535
3765,RBCaAq_pKjY,,,,,,,0.9962837
3766,PmzVWibGdJ4,,0.07884138,0.02921339,,,0.21432991,0.67695564
3767,O2iorLuSjOg,,,0.099775106,,,0.16986889,0.7289764
3768,HhhycJL_muM,,,0.4569731,,,,0.53461146
3769,XU69_u7eXa0,,,,,,,0.9946975
3770,wUBy2W1iKpo,,,,,,,0.9968058
3771,j7QwJ-M_GAI,,,,,,,0.99860424
3772,UK8HH3_q4yI,,,,,,,0.99796546
3773,mnI-6YtQhmk,,,0.10433476,,,,0.8917149
3774,cG8PXdTlDag,,,,,,,0.99826485
3775,cp___W5vDAs,,,0.08069916,,,,0.9160627
3776,nDy32xoXM4o,,,,,,0.33117202,0.66712904
3777,fQqdHfUVOiI,,0.13103272,,,,0.29076555,0.57615596
3778,HOh6d_r63Bw,,,,,,0.109156765,0.8893765
3779,DhCJuJoE6wM,,0.0788413,0.029213376,,,0.21433,0.6769557
3780,PRVr1heimY8,,,,,,,0.99907804
3781,lX9NdNvq78Y,,,0.67520666,,,,0.32119602
3782,Q07Cp6tswnQ,,,,,,,0.99444693
3783,i0T1_s4VCvo,,,0.6308264,,,0.27506816,0.08917179
3784,mRvBCXMSrBE,,,,,,,0.9982115
3785,_hhEz4Uo79k,,,,,,,0.99157643
3786,QpycIicBEEM,,,0.5424282,,,0.18674804,0.26537508
3787,wuYhGKkTTx8,,,0.72352207,,,,0.2727309
3788,OJfOsoUYPts,,0.011022331,,,,0.66907614,0.31863585
3789,fgK-bxZIG-o,,,,,,,0.9978153
3790,syiQmaGZFXM,,,,,,,0.9970462
3791,TP4VQTUbypM,,,,,,,0.9954692
3792,i7FtVfokRYU,,,,,,,0.9982544
3793,6AlzUeJ9zn0,,,0.021909533,,,,0.97608554
3794,mVLyd9_czWE,,,,,,,0.9971165
3795,Lt-fah4spJY,,,,,,,0.9917356
3796,uVRcbo9_OdA,,0.01065932,,,,,0.9875338
3797,5TSxRdgVnVs,,,,,,0.988845,
3798,ASwVyfebu3E,,,,,,,0.9984992
3799,F6BrxqDun2I,,,0.52206224,,,,0.4750041
3800,JVUtycSK85Y,,,,,,,0.99747556
3801,_6-XjSvbJsE,,,,,,,0.99799
3802,T4OBgmeJokQ,,,0.54566044,,,,0.44972435
3803,WmHtebBGzjg,,0.11463514,,,,0.43975085,0.44388497
3804,xVlzDdxaaaE,,,,,,,0.99827546
3805,7vZwUStVqdw,,,0.08650678,,,,0.9101001
3806,dTPZ2tuyWFw,,,,,0.025773874,,0.96931887
3807,DyX-QZZBgpw,,,,,,,0.99890083
3808,pJlA2J92Fw4,,,,,,,0.9988059
3809,CF0Q4iozRIA,,,,,,,0.9983394
3810,R5JmgowA3xk,,,0.60202044,,,,0.3947547
3811,_aemBh_vC-Y,,,0.18899629,,,0.2647188,0.54401994
3812,ogdZT9yUVe0,,,,,,,0.9980223
3813,lpwa5iYOjU8,,,,,,,0.9965378
3814,nL9Guwuv8HY,,,,,,,0.9977867
3815,yDie-JzVlKM,,0.25254884,0.06739383,,,0.4168751,0.26202297
3816,BK3YvlOFRTg,,,,,,,0.9983895
3817,BUsL-IxPquA,,,,,,,0.9967702
3818,gM_gTtll7FE,,,,,,,0.9981087
3819,HALtebWHpNA,,,,,,0.29619768,0.70094913
3820,KkoUMZpIQvw,,,0.21252988,,,,0.78291136
3821,9gkxwIZPOZk,,,,,,,0.99843043
3822,D1pa3UX89GA,,,,,,,0.995009
3823,CZAkGWvujPM,,0.11798198,0.53155035,,,,0.33500582
3824,iuOslAj9-5A,,,,,,,0.995727
3825,gfC8Y66tR6o,,,,,,,0.9971659
3826,FOp3L2OTG6g,,,,,,,0.9975943
3827,lXPvnhNcMs0,,,,,,,0.99750876
3828,Fz-6MdlPY1M,,,,,,,0.99809235
3829,jZoh_QKnGbc,,,0.07501239,,,,0.92316246
3830,X0ggW9mA22k,,,,,,,0.9979547
3831,_z9q096Lhj0,,,,,,,0.99611676
3832,d8O7C2kQRVs,,,,,,,0.9896467
3833,yqm1cmoZe88,,,0.80014586,,,,0.19520903
3834,rXKDn_KrVUU,,,,,,,0.9918254
3835,r7ygnDKpFRE,,,,,,,0.9963003
3836,DFIy39gLi-4,,,,,,0.80141854,0.19324182
3837,8gca3uud87c,,,,,,,0.9969547
3838,jdlGvS1y_Ls,,0.018040895,,,,0.18611497,0.7887764
3839,f7mqssf66l4,,,,,,0.46017104,0.5362522
3840,ohQBQQLPQ1s,,0.14558493,0.099185005,,,,0.74584585
3841,0FxhiUp2Drs,,0.18523696,,,,0.24172822,0.5711517
3842,9VbD649W8EY,,,,,,,0.9974591
3843,3opi-G31s_0,,0.18223087,,,,0.22410417,0.5912381
3844,07_IZIoN60Q,,,,,,,0.9982851
3845,Ljuw_Bahxbc,,,,,,,0.99629605
3846,MDUSgsYrzH8,,,,,,,0.9907711
3847,Ktoalz6PbXc,,,,,,,0.9975875
3848,R3n_J7v82AM,,,,,,0.22112355,0.7765376
3849,HzEA_Qozc7g,,,0.4820999,,,,0.51198953
3850,-tuHrt42WnI,,,,,,,0.99522847
3851,4vwd_pQHUBE,,,0.6890794,,,,0.30725238
3852,gSimDdChHbE,,,,,,0.44003132,0.5540057
3853,aYtAdCDOCfU,,,,,,,0.99796015
3854,1VRajWZr-PE,,,0.69689184,,,,0.29317108
3855,RUC_F0OQdDg,,,,,,,0.99748087
3856,N3NPXB3eiPY,,,,,,,0.99762046
3857,IysmRC4aAFc,,0.03204045,,,,,0.9659326
3858,5nLWTVTwOhY,,,,,,,0.9983455
3859,J6EgW9iaFM8,,,,,,0.4902774,0.50191957
3860,CAmZXCZ-e94,,,,,,,0.99688923
